chr	pos	seqbin	stdrate
chr7	18204081	1	  1.172498
chr7	18214081	1	  0.000000
chr7	18224081	1	  0.000000
chr7	18234081	1	  0.000000
chr7	18244081	1	  0.000000
chr7	18254081	1	  0.000000
chr7	18264081	1	  0.214338
chr7	18274081	1	  0.316786
chr7	18284081	1	  0.316786
chr7	18294081	1	  0.205721
chr7	18304081	1	  0.000000
chr7	18314081	1	  0.000000
chr7	18324081	1	  0.000000
chr7	18334081	1	  0.000000
chr7	18344081	1	  0.000000
chr7	18354081	1	  0.000234
chr7	18364081	1	  2.980477
chr7	18374081	1	  3.806220
chr7	18384081	1	  1.347782
chr7	18394081	1	  0.772167
chr7	18404081	1	  0.782179
chr7	18414081	1	  0.782179
chr7	18424081	1	  0.213691
chr7	18434081	1	  0.000000
chr7	18444081	1	  0.000000
chr7	18454081	1	  0.000000
chr7	18464081	1	  0.000000
chr7	18474081	1	  0.000000
chr7	18484081	1	  0.000000
chr7	18494081	1	  0.000000
chr7	18504081	1	  0.000000
chr7	18514081	1	  0.000000
chr7	18524081	1	  0.000000
chr7	18534081	1	  0.000000
chr7	18544081	1	  0.488468
chr7	18554081	1	  1.479308
chr7	18564081	1	  1.479308
chr7	18574081	1	  0.529888
chr7	18584081	1	  0.000000
chr7	18594081	1	  0.951106
chr7	18604081	1	  1.295605
chr7	18614081	1	  0.000000
chr7	18624081	1	  0.000000
chr7	18634081	1	  0.000000
chr7	18644081	1	  6.577144
chr7	18654081	1	  1.284581
chr7	18664081	1	  0.000000
chr7	18674081	1	  0.000000
chr7	18684081	1	  0.000000
chr7	18694081	1	  0.000000
chr7	18704081	1	  0.000003
chr7	18714081	1	  0.000014
chr7	18724081	1	  7.694496
chr7	18734081	1	  0.106899
chr7	18744081	1	  0.000000
chr7	18754081	1	  0.000000
chr7	18764081	1	  0.000000
chr7	18774081	1	  0.000000
chr7	18784081	1	  0.000000
chr7	18794081	1	  0.000006
chr7	18804081	1	  0.057127
chr7	18814081	1	  0.012215
chr7	18824081	1	  8.257461
chr7	18834081	1	  6.780954
chr7	18844081	1	  0.883473
chr7	18854081	1	  0.000000
chr7	18864081	1	  0.000000
chr7	18874081	1	  0.000000
chr7	18884081	1	  0.000000
chr7	18894081	1	 22.173520
chr7	18904081	1	 17.525882
chr7	18914081	1	  1.639425
chr7	18924081	1	  0.989434
chr7	18934081	1	  2.867842
chr7	18944081	1	  4.433992
chr7	18954081	1	  1.860760
chr7	18964081	1	  0.000000
chr7	18974081	1	  0.000000
chr7	18984081	1	  0.000000
chr7	18994081	1	  2.737173
chr7	19004081	1	  0.406638
chr7	19014081	1	  1.492014
chr7	19024081	1	  4.954487
chr7	19034081	1	  1.001506
chr7	19044081	1	  0.277607
chr7	19054081	1	  0.277607
chr7	19064081	1	  0.277607
chr7	19074081	1	  0.277607
chr7	19084081	1	  0.277607
chr7	19094081	1	  0.277607
chr7	19104081	1	 16.833397
chr7	19114081	1	 12.532954
chr7	19124081	1	  0.000061
chr7	19134081	1	  0.000012
chr7	19144081	1	  2.678549
chr7	19154081	1	  0.046377
chr7	19164081	1	  0.008714
chr7	19174081	1	  1.661104
chr7	19184081	1	  0.854579
chr7	19194081	1	  0.146363
chr7	19204081	1	  0.164080
chr7	19214081	1	  0.363356
chr7	19224081	1	  0.000000
chr7	19234081	1	  0.998701
chr7	19244081	1	  1.240314
chr7	19254081	1	  1.240314
chr7	19264081	1	  0.080744
chr7	19274081	1	  0.000000
chr7	19284081	1	  0.000000
chr7	19294081	1	  0.000000
chr7	19304081	1	  0.000000
chr7	19314081	1	  0.000000
chr7	19324081	1	  0.000000
chr7	19334081	1	  0.000000
chr7	19344081	1	  0.284334
chr7	19354081	1	  0.340364
chr7	19364081	1	  0.000000
chr7	19374081	1	  0.772157
chr7	19384081	1	  0.316026
chr7	19394081	1	  0.848428
chr7	19404081	1	  0.260051
chr7	19414081	1	  0.160529
chr7	19424081	1	  0.000000
chr7	19434081	1	  0.026297
chr7	19444081	1	 14.767773
chr7	19454081	1	  0.000157
chr7	19464081	1	  0.000157
chr7	19474081	1	  0.000157
chr7	19484081	1	  0.417364
chr7	19494081	1	  0.623011
chr7	19504081	1	  0.935537
chr7	19514081	1	  0.569113
chr7	19524081	1	  0.000000
chr7	19534081	1	  0.000000
chr7	19544081	1	  0.000000
chr7	19554081	1	  0.000000
chr7	19564081	1	  0.000000
chr7	19574081	1	  0.000000
chr7	19584081	1	  0.000000
chr7	19594081	1	  0.000000
chr7	19604081	1	  0.000000
chr7	19614081	1	  2.146263
chr7	19624081	1	  5.001658
chr7	19634081	1	  0.000000
chr7	19644081	1	  0.000000
chr7	19654081	1	  0.000000
chr7	19664081	1	  0.000000
chr7	19674081	1	  0.000000
chr7	19684081	1	  0.000000
chr7	19694081	1	  0.328518
chr7	19704081	1	  1.627938
chr7	19714081	1	  0.888527
chr7	19724081	1	  0.000000
chr7	19734081	1	  0.000000
chr7	19744081	1	  0.000000
chr7	19754081	1	  0.000000
chr7	19764081	1	  0.000000
chr7	19774081	1	  0.225926
chr7	19784081	1	  0.319285
chr7	19794081	1	  0.319285
chr7	19804081	1	  0.319285
chr7	19814081	1	  1.075567
chr7	19824081	1	  0.187461
chr7	19834081	1	  0.000000
chr7	19844081	1	  0.000000
chr7	19854081	1	  0.000000
chr7	19864081	1	  0.702850
chr7	19874081	1	  1.157890
chr7	19884081	1	  0.288362
chr7	19894081	1	  0.288362
chr7	19904081	1	  0.288362
chr7	19914081	1	  0.288362
chr7	19924081	1	  0.209639
chr7	19934081	1	  0.000000
chr7	19944081	1	  0.704428
chr7	19954081	1	  1.243480
chr7	19964081	1	  0.941669
chr7	19974081	1	  2.936747
chr7	19984081	1	  4.658975
chr7	19994081	1	  4.658975
chr7	20004081	1	  3.124775
chr7	20014081	1	  0.000006
chr7	20024081	1	  0.203958
chr7	20034081	1	  0.618003
chr7	20044081	1	  0.811840
chr7	20054081	1	  0.983658
chr7	20064081	1	  0.559175
chr7	20074081	1	  0.825049
chr7	20084081	1	  3.937137
chr7	20094081	1	 15.033660
chr7	20104081	1	  8.945027
chr7	20114081	1	  0.000000
chr7	20124081	1	  1.975702
chr7	20134081	1	  2.552586
chr7	20144081	1	  0.391822
chr7	20154081	1	  0.886712
chr7	20164081	1	  0.327435
chr7	20174081	1	  0.000000
chr7	20184081	1	  0.000000
chr7	20194081	1	  0.000000
chr7	20204081	1	  0.000000
chr7	20214081	1	  0.000000
chr7	20224081	1	  0.000000
chr7	20234081	1	  2.724426
chr7	20244081	1	  4.389134
chr7	20254081	1	  0.000529
chr7	20264081	1	  0.000000
chr7	20274081	1	  0.000000
chr7	20284081	1	  0.000000
chr7	20294081	1	  0.000000
chr7	20304081	1	  0.000000
chr7	20314081	1	  0.000000
chr7	20324081	1	  0.589957
chr7	20334081	1	  8.637728
chr7	20344081	1	  2.990382
chr7	20354081	1	  0.000000
chr7	20364081	1	  0.000000
chr7	20374081	1	  0.000000
chr7	20384081	1	  0.000000
chr7	20394081	1	  0.000000
chr7	20404081	1	  2.791116
chr7	20414081	1	  0.246846
chr7	20424081	1	  1.610056
chr7	20434081	1	  0.000007
chr7	20444081	1	  3.606961
chr7	20454081	1	 14.584655
chr7	20464081	1	  1.809173
chr7	20474081	1	  3.166306
chr7	20484081	1	  0.030798
chr7	20494081	1	  0.124963
chr7	20504081	1	  0.124963
chr7	20514081	1	  0.124963
chr7	20524081	1	  0.566747
chr7	20534081	1	  0.000000
chr7	20544081	1	  0.000000
chr7	20554081	1	  0.415554
chr7	20564081	1	  0.670447
chr7	20574081	1	  0.074498
chr7	20584081	1	  0.000000
chr7	20594081	1	  0.000000
chr7	20604081	1	  2.859065
chr7	20614081	1	  3.352341
chr7	20624081	1	  0.000000
chr7	20634081	1	  0.000000
chr7	20644081	1	  0.000000
chr7	20654081	1	  0.000000
chr7	20664081	1	  0.000000
chr7	20674081	1	  3.149881
chr7	20684081	1	  0.002899
chr7	20694081	1	  9.709847
chr7	20704081	1	  5.646575
chr7	20714081	1	  9.087407
chr7	20724081	1	  5.585950
chr7	20734081	1	  1.508192
chr7	20744081	1	  2.116902
chr7	20754081	1	  0.907311
chr7	20764081	1	  0.405931
chr7	20774081	1	  0.000000
chr7	20784081	1	  0.911920
chr7	20794081	1	  0.193516
chr7	20804081	1	  0.082410
chr7	20814081	1	  0.000000
chr7	20824081	1	  3.834685
chr7	20834081	1	  0.000000
chr7	20844081	1	  0.000000
chr7	20854081	1	  0.000192
chr7	20864081	1	  0.000613
chr7	20874081	1	  0.034263
chr7	20884081	1	  0.771698
chr7	20894081	1	  0.771698
chr7	20904081	1	  0.771698
chr7	20914081	1	  0.612728
chr7	20924081	1	  0.000000
chr7	20934081	1	  0.051232
chr7	20944081	1	  1.151274
chr7	20954081	1	  2.266053
chr7	20964081	1	  0.754315
chr7	20974081	1	  0.000000
chr7	20984081	1	  0.676943
chr7	20994081	1	  0.004095
chr7	21004081	1	  0.460282
chr7	21014081	1	  0.814722
chr7	21024081	1	  0.000000
chr7	21034081	1	  8.816207
chr7	21044081	1	  4.317165
chr7	21054081	1	  0.000000
chr7	21064081	1	  0.000000
chr7	21074081	1	  0.000000
chr7	21084081	1	  0.056617
chr7	21094081	1	  0.805221
chr7	21104081	1	  0.109655
chr7	21114081	1	  1.480645
chr7	21124081	1	  0.635058
chr7	21134081	1	  6.190298
chr7	21144081	1	  0.363672
chr7	21154081	1	  0.000000
chr7	21164081	1	  0.264936
chr7	21174081	1	  1.666753
chr7	21184081	1	  0.000000
chr7	21194081	1	  0.001311
chr7	21204081	1	  5.005352
chr7	21214081	1	  0.429794
chr7	21224081	1	  1.496879
chr7	21234081	1	  0.306866
chr7	21244081	1	  0.000000
chr7	21254081	1	  0.000000
chr7	21264081	1	  0.000000
chr7	21274081	1	  0.331198
chr7	21284081	1	  0.110965
chr7	21294081	1	  0.054344
chr7	21304081	1	  0.054344
chr7	21314081	1	  0.042127
chr7	21324081	1	  0.108641
chr7	21334081	1	  0.365278
chr7	21344081	1	  0.350539
chr7	21354081	1	  0.037035
chr7	21364081	1	  4.161279
chr7	21374081	1	  1.669921
chr7	21384081	1	  1.425611
chr7	21394081	1	  2.659092
chr7	21404081	1	  0.000000
chr7	21414081	1	  0.000000
chr7	21424081	1	  0.991873
chr7	21434081	1	  0.155230
chr7	21444081	1	  0.000000
chr7	21454081	1	  0.000000
chr7	21464081	1	  0.000000
chr7	21474081	1	  0.000000
chr7	21484081	1	  0.161307
chr7	21494081	1	  1.138173
chr7	21504081	1	  0.532983
chr7	21514081	1	  0.809389
chr7	21524081	1	  0.485310
chr7	21534081	1	  0.810235
chr7	21544081	1	  2.101142
chr7	21554081	1	  0.430283
chr7	21564081	1	  0.481962
chr7	21574081	1	  0.000000
chr7	21584081	1	  0.000000
chr7	21594081	1	  0.000000
chr7	21604081	1	  0.137837
chr7	21614081	1	  0.729894
chr7	21624081	1	  1.076271
chr7	21634081	1	  0.000000
chr7	21644081	1	  0.000000
chr7	21654081	1	  0.000000
chr7	21664081	1	  0.000000
chr7	21674081	1	  2.428940
chr7	21684081	1	  6.683634
chr7	21694081	1	 12.697745
chr7	21704081	1	  0.608484
chr7	21714081	1	  0.341694
chr7	21724081	1	  2.201389
chr7	21734081	1	  0.435700
chr7	21744081	1	  4.184081
chr7	21754081	1	  0.275751
chr7	21764081	1	  0.000005
chr7	21774081	1	  0.000000
chr7	21784081	1	  0.000000
chr7	21794081	1	  0.962035
chr7	21804081	1	  0.108861
chr7	21814081	1	  0.000000
chr7	21824081	1	  0.000000
chr7	21834081	1	 13.783429
chr7	21844081	1	  0.770022
chr7	21854081	1	  0.000000
chr7	21864081	1	  1.270354
chr7	21874081	1	  0.718026
chr7	21884081	1	  0.000000
chr7	21894081	1	  0.000000
chr7	21904081	1	  0.000000
chr7	21914081	1	  1.583345
chr7	21924081	1	  0.544363
chr7	21934081	1	  0.000000
chr7	21944081	1	  1.814124
chr7	21954081	1	  0.102859
chr7	21964081	1	  1.450507
chr7	21974081	1	  2.559438
chr7	21984081	1	  2.673534
chr7	21994081	1	  0.000000
chr7	22004081	1	  7.507688
chr7	22014081	1	  9.208015
chr7	22024081	1	  8.160436
chr7	22034081	1	  0.000000
chr7	22044081	1	  0.088551
chr7	22054081	1	  0.733038
chr7	22064081	1	  0.063020
chr7	22074081	1	  6.470994
chr7	22084081	1	  2.918961
chr7	22094081	1	  1.724522
chr7	22104081	1	  0.558997
chr7	22114081	1	  9.774620
chr7	22124081	1	 34.861688
chr7	22134081	1	  6.951583
chr7	22144081	1	  0.000000
chr7	22154081	1	  0.000000
chr7	22164081	1	  0.000000
chr7	22174081	1	  0.000000
chr7	22184081	1	  0.000000
chr7	22194081	1	  0.000000
chr7	22204081	1	  0.000000
chr7	22214081	1	  0.000000
chr7	22224081	1	  8.639196
chr7	22234081	1	  0.000000
chr7	22244081	1	  0.000000
chr7	22254081	1	  0.679364
chr7	22264081	1	  1.275270
chr7	22274081	1	  0.912986
chr7	22284081	1	  0.342552
chr7	22294081	1	  0.839350
chr7	22304081	1	  0.522406
chr7	22314081	1	  0.123027
chr7	22324081	1	  0.497941
chr7	22334081	1	  0.444563
chr7	22344081	1	  0.007033
chr7	22354081	1	  0.035656
chr7	22364081	1	  0.000000
chr7	22374081	1	  2.102658
chr7	22384081	1	  0.000001
chr7	22394081	1	  0.000001
chr7	22404081	1	  1.694317
chr7	22414081	1	  1.749604
chr7	22424081	1	  0.562148
chr7	22434081	1	  0.000000
chr7	22444081	1	  0.000000
chr7	22454081	1	  0.000000
chr7	22464081	1	  0.000000
chr7	22474081	1	 12.109885
chr7	22484081	1	  2.651559
chr7	22494081	1	  0.974146
chr7	22504081	1	  0.954646
chr7	22514081	1	  0.954646
chr7	22524081	1	  0.954646
chr7	22534081	1	  0.954646
chr7	22544081	1	  0.804691
chr7	22554081	1	  0.945978
chr7	22564081	1	  1.080973
chr7	22574081	1	  1.094983
chr7	22584081	1	  1.523841
chr7	22594081	1	  1.960668
chr7	22604081	1	  1.557163
chr7	22614081	1	  0.000000
chr7	22624081	1	  0.000000
chr7	22634081	1	  0.000000
chr7	22644081	1	  0.000000
chr7	22654081	1	  0.000000
chr7	22664081	1	  0.000000
chr7	22674081	1	  0.399211
chr7	22684081	1	  0.500955
chr7	22694081	1	  0.432975
chr7	22704081	1	  0.865119
chr7	22714081	1	  1.537328
chr7	22724081	1	  0.987375
chr7	22734081	1	  0.532235
chr7	22744081	1	  0.000000
chr7	22754081	1	  0.000000
chr7	22764081	1	  0.139742
chr7	22774081	1	  9.449310
chr7	22784081	1	  5.601725
chr7	22794081	1	  0.264696
chr7	22804081	1	  0.000000
chr7	22814081	1	  0.000000
chr7	22824081	1	  0.000000
chr7	22834081	1	  0.294437
chr7	22844081	1	  1.186288
chr7	22854081	1	  0.032194
chr7	22864081	1	  0.000009
chr7	22874081	1	  0.000000
chr7	22884081	1	  1.618172
chr7	22894081	1	  2.179605
chr7	22904081	1	  0.578119
chr7	22914081	1	  0.000000
chr7	22924081	1	  0.000000
chr7	22934081	1	  0.000000
chr7	22944081	1	  0.000000
chr7	22954081	1	  0.000000
chr7	22964081	1	  0.000000
chr7	22974081	1	  0.000000
chr7	22984081	1	  0.000000
chr7	22994081	1	  0.000000
chr7	23004081	1	  0.000000
chr7	23014081	1	  0.000000
chr7	23024081	1	  0.000000
chr7	23034081	1	  0.092248
chr7	23044081	1	  0.191465
chr7	23054081	1	  0.191465
chr7	23064081	1	  2.892722
chr7	23074081	1	  9.935823
chr7	23084081	1	  3.556862
chr7	23094081	1	  0.276951
chr7	23104081	1	  0.276951
chr7	23114081	1	  0.276951
chr7	23124081	1	  0.038888
chr7	23134081	1	  0.002717
chr7	23144081	1	  0.002717
chr7	23154081	1	  0.002717
chr7	23164081	1	  0.002717
chr7	23174081	1	  0.002717
chr7	23184081	1	  0.002717
chr7	23194081	1	  0.002717
chr7	23204081	1	  0.002717
chr7	23214081	1	  0.002717
chr7	23224081	1	  0.002091
chr7	23234081	1	  0.000000
chr7	23244081	1	  0.000000
chr7	23254081	1	  0.000000
chr7	23264081	1	  0.000000
chr7	23274081	1	  0.114272
chr7	23284081	1	  0.332477
chr7	23294081	1	  0.332477
chr7	23304081	1	  0.198090
chr7	23314081	1	  0.000000
chr7	23324081	1	  0.000000
chr7	23334081	1	  0.000000
chr7	23344081	1	  0.000000
chr7	23354081	1	  0.000000
chr7	23364081	1	  0.153287
chr7	23374081	1	  2.550539
chr7	23384081	1	  0.974761
chr7	23394081	1	  0.373750
chr7	23404081	1	  0.139110
chr7	23414081	1	  1.213889
chr7	23424081	1	  0.405617
chr7	23434081	1	  0.385539
chr7	23444081	1	  0.000000
chr7	23454081	1	  0.000000
chr7	23464081	1	  0.000000
chr7	23474081	1	  0.000000
chr7	23484081	1	  0.000000
chr7	23494081	1	  0.000000
chr7	23504081	1	  0.000000
chr7	23514081	1	  0.000000
chr7	23524081	1	  0.000000
chr7	23534081	1	  0.000000
chr7	23544081	1	  0.000000
chr7	23554081	1	  0.095721
chr7	23564081	1	  1.577703
chr7	23574081	1	  5.397482
chr7	23584081	1	  2.389550
chr7	23594081	1	  0.000000
chr7	23604081	1	  0.000000
chr7	23614081	1	  0.000000
chr7	23624081	1	  0.000000
chr7	23634081	1	  0.000000
chr7	23644081	1	  0.000000
chr7	23654081	1	  0.000000
chr7	23664081	1	  0.000000
chr7	23674081	1	  0.000000
chr7	23684081	1	  0.000000
chr7	23694081	1	  0.000000
chr7	23704081	1	  0.000000
chr7	23714081	1	  0.000000
chr7	23724081	1	  0.000000
chr7	23734081	1	  0.000000
chr7	23744081	1	  0.000000
chr7	23754081	1	  0.000000
chr7	23764081	1	  0.000000
chr7	23774081	1	  0.000000
chr7	23784081	1	  0.000000
chr7	23794081	1	  0.000000
chr7	23804081	1	  0.000000
chr7	23814081	1	  0.000000
chr7	23824081	1	  0.000000
chr7	23834081	1	  0.000000
chr7	23844081	1	  0.000000
chr7	23854081	1	  0.000000
chr7	23864081	1	  0.000000
chr7	23874081	1	  0.000000
chr7	23884081	1	  1.726121
chr7	23894081	1	  2.029486
chr7	23904081	1	  1.837188
chr7	23914081	1	  0.004146
chr7	23924081	1	  0.001558
chr7	23934081	1	  2.310364
chr7	23944081	1	  0.012940
chr7	23954081	1	  0.008296
chr7	23964081	1	  0.003493
chr7	23974081	1	  0.000000
chr7	23984081	1	  0.414104
chr7	23994081	1	  1.965375
chr7	24004081	1	  0.505367
chr7	24014081	1	  0.000093
chr7	24024081	1	  0.000093
chr7	24034081	1	  0.000093
chr7	24044081	1	  1.159282
chr7	24054081	1	  0.000000
chr7	24064081	1	  0.476058
chr7	24074081	1	  0.986240
chr7	24084081	1	  0.986240
chr7	24094081	1	  0.723111
chr7	24104081	1	  0.000000
chr7	24114081	1	  7.072061
chr7	24124081	1	  0.265166
chr7	24134081	1	  0.444728
chr7	24144081	1	  0.553830
chr7	24154081	1	  0.142210
chr7	24164081	1	  1.880379
chr7	24174081	1	  0.963466
chr7	24184081	1	  0.000000
chr7	24194081	1	  0.000000
chr7	24204081	1	  0.000000
chr7	24214081	1	  0.000000
chr7	24224081	1	  0.000000
chr7	24234081	1	  2.560369
chr7	24244081	1	  0.000000
chr7	24254081	1	  0.000000
chr7	24264081	1	  0.000000
chr7	24274081	1	  0.000000
chr7	24284081	1	  0.000000
chr7	24294081	1	  0.166390
chr7	24304081	1	  0.366758
chr7	24314081	1	  1.195618
chr7	24324081	1	  1.544689
chr7	24334081	1	  0.000000
chr7	24344081	1	  0.000000
chr7	24354081	1	  9.173467
chr7	24364081	1	  0.687008
chr7	24374081	1	  1.129391
chr7	24384081	1	  0.569100
chr7	24394081	1	  0.000000
chr7	24404081	1	  3.022259
chr7	24414081	1	  0.418758
chr7	24424081	1	  0.251328
chr7	24434081	1	  6.313773
chr7	24444081	1	  0.919701
chr7	24454081	1	  0.359336
chr7	24464081	1	  0.808734
chr7	24474081	1	  0.000000
chr7	24484081	1	  3.121701
chr7	24494081	1	  1.403895
chr7	24504081	1	  3.170547
chr7	24514081	1	  1.996295
chr7	24524081	1	  0.000000
chr7	24534081	1	  0.025465
chr7	24544081	1	  0.237769
chr7	24554081	1	  0.237769
chr7	24564081	1	  0.193139
chr7	24574081	1	  0.000000
chr7	24584081	1	  0.000000
chr7	24594081	1	  0.000000
chr7	24604081	1	  0.000000
chr7	24614081	1	  0.000000
chr7	24624081	1	  0.000000
chr7	24634081	1	  0.000000
chr7	24644081	1	  0.000000
chr7	24654081	1	  0.000000
chr7	24664081	1	  0.000000
chr7	24674081	1	  0.000000
chr7	24684081	1	  0.000000
chr7	24694081	1	  0.000000
chr7	24704081	1	  0.000000
chr7	24714081	1	  0.000000
chr7	24724081	1	  0.376434
chr7	24734081	1	  0.486935
chr7	24744081	1	  0.000000
chr7	24754081	1	  0.000000
chr7	24764081	1	  1.465547
chr7	24774081	1	  0.379297
chr7	24784081	1	  0.072456
chr7	24794081	1	  0.006008
chr7	24804081	1	  1.494343
chr7	24814081	1	  0.702759
chr7	24824081	1	  1.049871
chr7	24834081	1	  2.535856
chr7	24844081	1	  0.656032
chr7	24854081	1	  0.040516
chr7	24864081	1	  3.721558
chr7	24874081	1	  0.170103
chr7	24884081	1	  1.295442
chr7	24894081	1	  1.435175
chr7	24904081	1	  0.000000
chr7	24914081	1	  0.000000
chr7	24924081	1	  0.000000
chr7	24934081	1	  3.703803
chr7	24944081	1	  3.156194
chr7	24954081	1	  0.653496
chr7	24964081	1	  0.000000
chr7	24974081	1	  0.318933
chr7	24984081	1	  0.334563
chr7	24994081	1	  0.000000
chr7	25004081	1	  0.000000
chr7	25014081	1	  0.000000
chr7	25024081	1	  0.000000
chr7	25034081	1	  1.516395
chr7	25044081	1	  4.715158
chr7	25054081	1	  2.725365
chr7	25064081	1	  1.891649
chr7	25074081	1	  3.865161
chr7	25084081	1	  9.027296
chr7	25094081	1	  0.000000
chr7	25104081	1	  0.000000
chr7	25114081	1	  0.000000
chr7	25124081	1	  0.000000
chr7	25134081	1	  0.000000
chr7	25144081	1	  0.000000
chr7	25154081	1	  0.000000
chr7	25164081	1	  0.000000
chr7	25174081	1	  0.000000
chr7	25184081	1	  0.156608
chr7	25194081	1	  0.192134
chr7	25204081	1	  0.523358
chr7	25214081	1	  0.253385
chr7	25224081	1	  0.300077
chr7	25234081	1	  3.194764
chr7	25244081	1	  0.000000
chr7	25254081	1	  0.522890
chr7	25264081	1	  0.707068
chr7	25274081	1	  0.001748
chr7	25284081	1	  0.000000
chr7	25294081	1	  1.742023
chr7	25304081	1	 14.932555
chr7	25314081	1	  0.016550
chr7	25324081	1	  3.905651
chr7	25334081	1	 12.819829
chr7	25344081	1	  0.000000
chr7	25354081	1	  0.000000
chr7	25364081	1	  0.000000
chr7	25374081	1	  0.000000
chr7	25384081	1	  0.000000
chr7	25394081	1	  0.486183
chr7	25404081	1	  0.230623
chr7	25414081	1	  3.257581
chr7	25424081	1	  0.000000
chr7	25434081	1	  2.223025
chr7	25444081	1	  1.718262
chr7	25454081	1	  4.938464
chr7	25464081	1	  0.031536
chr7	25474081	1	  0.000001
chr7	25484081	1	  0.838332
chr7	25494081	1	  1.774700
chr7	25504081	1	  0.982978
chr7	25514081	1	  0.000000
chr7	25524081	1	  1.468344
chr7	25534081	1	  5.664490
chr7	25544081	1	  0.831409
chr7	25554081	1	  0.723959
chr7	25564081	1	  1.216995
chr7	25574081	1	  0.000000
chr7	25584081	1	  0.927531
chr7	25594081	1	  0.000000
chr7	25604081	1	  0.000000
chr7	25614081	1	  0.000000
chr7	25624081	1	  0.000000
chr7	25634081	1	  6.875427
chr7	25644081	1	  5.504091
chr7	25654081	1	  0.361098
chr7	25664081	1	  1.123776
chr7	25674081	1	  0.012926
chr7	25684081	1	  0.000000
chr7	25694081	1	  0.000000
chr7	25704081	1	  0.000000
chr7	25714081	1	  0.000000
chr7	25724081	1	  0.000000
chr7	25734081	1	  0.000000
chr7	25744081	1	  0.000000
chr7	25754081	1	  0.000000
chr7	25764081	1	  0.000000
chr7	25774081	1	  0.000000
chr7	25784081	1	  0.000000
chr7	25794081	1	  0.176382
chr7	25804081	1	  1.563673
chr7	25814081	1	  0.383725
chr7	25824081	1	  0.000000
chr7	25834081	1	  0.000000
chr7	25844081	1	  0.000000
chr7	25854081	1	  0.417356
chr7	25864081	1	  0.718236
chr7	25874081	1	  6.018598
chr7	25884081	1	  0.000000
chr7	25894081	1	  0.000000
chr7	25904081	1	  0.000000
chr7	25914081	1	  0.000000
chr7	25924081	1	  0.000000
chr7	25934081	1	  0.026718
chr7	25944081	1	  0.383873
chr7	25954081	1	  0.842754
chr7	25964081	1	  0.000000
chr7	25974081	1	  0.000000
chr7	25984081	1	  0.000000
chr7	25994081	1	  1.006847
chr7	26004081	1	  2.663565
chr7	26014081	1	  0.000000
chr7	26024081	1	  0.000000
chr7	26034081	1	  0.000000
chr7	26044081	1	  0.000000
chr7	26054081	1	  0.319022
chr7	26064081	1	  0.486314
chr7	26074081	1	  0.486314
chr7	26084081	1	  0.486314
chr7	26094081	1	  0.860975
chr7	26104081	1	  1.383921
chr7	26114081	1	  0.645322
chr7	26124081	1	  0.754371
chr7	26134081	1	  0.987009
chr7	26144081	1	  2.120028
chr7	26154081	1	  0.210793
chr7	26164081	1	  0.000000
chr7	26174081	1	  0.000000
chr7	26184081	1	  0.000000
chr7	26194081	1	  0.000050
chr7	26204081	1	  0.002637
chr7	26214081	1	  0.767659
chr7	26224081	1	  0.812356
chr7	26234081	1	  0.812356
chr7	26244081	1	  0.812356
chr7	26254081	1	  0.812356
chr7	26264081	1	  0.812356
chr7	26274081	1	  0.812356
chr7	26284081	1	  0.812356
chr7	26294081	1	  0.526512
chr7	26304081	1	  0.368430
chr7	26314081	1	  0.236606
chr7	26324081	1	  0.000000
chr7	26334081	1	  0.000000
chr7	26344081	1	  0.000000
chr7	26354081	1	  1.417425
chr7	26364081	1	  1.983111
chr7	26374081	1	  0.581282
chr7	26384081	1	  0.408524
chr7	26394081	1	  0.000000
chr7	26404081	1	  2.083954
chr7	26414081	1	  0.813798
chr7	26424081	1	  0.000000
chr7	26434081	1	  0.000000
chr7	26444081	1	  0.000000
chr7	26454081	1	  3.374177
chr7	26464081	1	  0.000007
chr7	26474081	1	  0.000018
chr7	26484081	1	  0.778638
chr7	26494081	1	  5.735868
chr7	26504081	1	  0.000000
chr7	26514081	1	  0.038011
chr7	26524081	1	  1.515033
chr7	26534081	1	  0.188167
chr7	26544081	1	  0.538074
chr7	26554081	1	  0.064200
chr7	26564081	1	  0.000000
chr7	26574081	1	  6.061696
chr7	26584081	1	  0.000000
chr7	26594081	1	  3.809558
chr7	26604081	1	  2.546179
chr7	26614081	1	  0.000000
chr7	26624081	1	  8.893331
chr7	26634081	1	  0.045735
chr7	26644081	1	  0.000000
chr7	26654081	1	  3.211406
chr7	26664081	1	  2.278316
chr7	26674081	1	  0.000000
chr7	26684081	1	  0.000000
chr7	26694081	1	  0.000000
chr7	26704081	1	  0.000000
chr7	26714081	1	  0.000000
chr7	26724081	1	  0.000000
chr7	26734081	1	  0.000000
chr7	26744081	1	  0.000000
chr7	26754081	1	  0.000000
chr7	26764081	1	  0.000000
chr7	26774081	1	  0.000000
chr7	26784081	1	  0.000000
chr7	26794081	1	  0.000000
chr7	26804081	1	  0.000000
chr7	26814081	1	  0.000000
chr7	26824081	1	  0.000000
chr7	26834081	1	  0.000000
chr7	26844081	1	  0.000000
chr7	26854081	1	  0.000000
chr7	26864081	1	  0.000000
chr7	26874081	1	  0.780249
chr7	26884081	1	  2.177035
chr7	26894081	1	  2.177035
chr7	26904081	1	  0.081203
chr7	26914081	1	  0.000000
chr7	26924081	1	  0.000000
chr7	26934081	1	  0.110939
